PRODUCT_ID,CATEGORY_ID,SUPPLIER_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_PRICE,PRODUCT_QTY_AVAILABLE
JYO3272,B2,HOGF2885,Beer - Sleemans Honey Brown,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,76,85
VYX3769,A3,SSBB6857,Coffee Guatemala Dark,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",16,62
MDK6883,B4,QHKF0476,Veal - Inside,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",60,94
QOA7369,B5,RLAS2583,Lettuce - Iceberg,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",90,46
CEL7754,A5,ZIRA5054,Cookies Oatmeal Raisin,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",28,11
AQG2853,A3,IKWP5462,Vanilla Beans,In congue. Etiam justo. Etiam pretium iaculis justo.,18,74
VNN6806,A2,WIIB4568,Bread - English Muffin,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",71,39
PCI6156,C6,DWNT6681,Salmon - Canned,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",27,46
WTZ8828,B1,QXUI3340,Lamb Rack Frenched Australian,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",24,92
MDJ4584,A4,RLAS2583,Mushroom - Crimini,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",32,88
KTE3204,B10,WDNV2603,Wine - Ice Wine,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",74,88
BUJ0139,A5,KHLD9309,Wine - Touraine Azay - Le - Rideau,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,10,42
UWR4411,B10,ZEFK8802,Island Oasis - Peach Daiquiri,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",96,25
LFP4433,C5,MVLW6180,Quail - Jumbo Boneless,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,40,65
UNH2562,B3,BWPR6258,Nantucket Pine Orangebanana,Phasellus in felis. Donec semper sapien a libero. Nam dui.,31,99
KEX1954,C4,LFPE1017,"Sprite, Diet - 355ml","Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",95,66
QYK6608,C1,QOTO6094,Fondant - Icing,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,41,17
HMM2907,B7,XAVC7467,Wine - Semi Dry Riesling Vineland,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",61,83
DTV7668,B11,ZMYC8127,"Soup - Campbells, Beef Barley",Phasellus in felis. Donec semper sapien a libero. Nam dui.,31,85
LYN5524,C10,LDBZ0544,Ecolab - Power Fusion,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,97,33
IIE2438,A3,ZQEV2955,Beef Cheek Fresh,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",74,51
DWP3912,B2,TIYF4225,Aspic - Clear,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,2,11
QEC7672,C6,RHII2480,Seabream Whole Farmed,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",24,74
EMM4778,C2,QPQH2373,"Pepper - Chillies, Crushed","Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",74,41
HVT7282,C3,YNLG4319,Garlic - Peeled,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,7,60
ZKX9004,B9,ENJR3088,Yoghurt Tubes,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",69,40
HBQ0920,B2,IZQX0363,Syrup - Monin - Blue Curacao,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,86,80
QMR2659,B1,QGSC2059,Cheese - Le Cheve Noir,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",64,75
GHL1225,B8,JDQA7915,Beef - Bresaola,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,42,10
PSG7733,A2,FXNL5990,"Extract - Vanilla,artificial",Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,37,81
JZF4658,A4,PHWG8644,Vanilla Beans,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,73,62
CSS8036,A1,WCTO2466,Cinnamon - Stick,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,83,72
AHG6467,C6,ULHD3039,Dikon,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,65,27
PSF1638,B7,ODZQ9273,Wiberg Cure,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,6,74
ZFT3765,A5,SGRV9870,Spaghetti Squash,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,24,81
ATN6864,A3,YNDQ4902,Apples - Spartan,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",53,89
UCT3651,C3,UCLB9935,Rootbeer,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,21,37
IWU6590,C8,NREW6177,Water - Evian 355 Ml,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,97,43
JUM5290,C10,PYGI8064,Chocolate Bar - Smarties,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,69,23
XIJ3649,C1,TAHD7984,Island Oasis - Raspberry,Sed ante. Vivamus tortor. Duis mattis egestas metus.,17,77
PCO8933,C9,QCRK6866,Sauce - Hollandaise,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",62,35
IUN4993,B4,IKWP5462,"Clams - Littleneck, Whole",Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,17,27
SJJ9103,C8,ZESN1252,Chicken - Soup Base,In congue. Etiam justo. Etiam pretium iaculis justo.,93,26
WJV3142,B4,KIBP3250,Bread - Olive,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,54,57
FQS5860,C4,JWCM2360,Beer - Maudite,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",94,70
IEK5009,B11,UBHI3015,Bagelers - Cinn / Brown,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",90,34
WGL5338,C4,ZGGT0625,Juice - Orange 1.89l,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,35,98
HVX4724,B7,KIBP3250,Foam Cup 6 Oz,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",95,52
OIH4543,C9,OKEU2303,Wine - Magnotta - Pinot Gris Sr,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",13,93
PIO0081,B1,QXUI3340,Container - Hngd Cll Blk 7x7x3,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",95,17
HIU8650,B3,LNZZ5523,Caviar - Salmon,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",26,61
EJZ6034,B3,RLAS2583,Tea - Decaf Lipton,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",81,16
VOP0694,B1,DSWK4012,"Bag - Bread, White, Plain","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",25,72
TBN8046,C1,MSGZ9370,Jello - Assorted,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",31,21
MJT7462,A5,LTCS7728,Pork - Bacon Cooked Slcd,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,32,6
ITL8519,B10,HLJR8077,Eel Fresh,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",52,33
CZG7654,B7,EARX4357,Beef - Ox Tongue,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,29,87
XCY5080,C3,ZSNH6111,Pastry - French Mini Assorted,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",85,20
VTY4499,A3,LKZS9799,Cranberries - Fresh,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,60,98
LOF5029,A4,RKIM8020,Cloves - Whole,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",36,69
SCT8177,B5,JWCD6251,Dragon Fruit,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,54,97
EET5634,B2,DZWY6114,Chicken - Tenderloin,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",4,99
EZN2149,C9,MNRO7449,Juice - Apple Cider,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,31,27
LRS4677,B10,SGRV9870,Tomatoes - Yellow Hot House,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",15,44
ITA9561,A4,LQED6353,"Wine - Magnotta, White",Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,71,49
PQU2696,B3,QHKF0476,Goldschalger,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",32,78
JYT1693,C6,NVQY3419,Beans - Soya Bean,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,74,74
KYY0544,A2,DYGD3190,Poppy Seed,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",57,74
KBR8136,B7,LEQN8306,Dish Towel,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,33,25
WKH2621,B8,HRKE4599,Southern Comfort,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",6,50
QGD3826,B11,DNNM7297,"Mushroom - Chanterelle, Dry",Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,55,99
CAD9827,C9,ODZQ9273,"Loaf Pan - 2 Lb, Foil",Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,20,51
WMK7856,C9,ECHC4521,Beans - Soya Bean,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",100,76
AJX4494,A3,ZUUQ3489,"Tortillas - Flour, 10",Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,24,83
MZF0413,C5,SYMB3737,Dc - Frozen Momji,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",7,94
XBQ3326,B6,HXCI8139,Milk - 1%,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,80,68
SDO0975,B2,PYGI8064,"Lemonade - Island Tea, 591 Ml",Fusce consequat. Nulla nisl. Nunc nisl.,64,21
WIR4086,C9,WCTO2466,Water Chestnut - Canned,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",10,14
XRY3971,B11,ZHAX6623,Gatorade - Fruit Punch,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,11,50
EKK3474,C7,OETK5594,Wine - Prosecco Valdobienne,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",53,87
YLN5371,B10,KIBP3250,Muffin - Mix - Mango Sour Cherry,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",41,76
IVM0251,C7,RBRX8608,Langers - Mango Nectar,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",36,65
VJN6961,B7,JFWM2496,Seedlings - Clamshell,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",11,61
VLP0243,C3,WDNV2603,"Wine - Red, Pelee Island Merlot","Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",29,69
JOI6191,B10,ZHAX6623,"Sauce - Black Current, Dry Mix","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",2,96
ZQE4516,B3,FXBS1622,Beef Ground Medium,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,39,53
ZZO4746,B4,UCLB9935,Lettuce - Red Leaf,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",85,9
QBL2795,C6,RDUB5610,Cheese - Mozzarella,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,99,12
AJN4758,A3,CQGJ0452,Sauce - Soy Low Sodium - 3.87l,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",53,6
KBG9166,C3,UHFQ2714,"Vermouth - Sweet, Cinzano","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",16,61
IHK7170,B5,SEKU1901,Duck - Whole,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,54,87
RUJ6749,C8,QBZG6599,Food Colouring - Orange,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,99,95
FRS4208,B11,NPTE9907,Lighter - Bbq,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,73,12
FNS3288,B9,FSMM6852,Coffee Cup 8oz 5338cd,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",64,50
MWB2975,B5,UWQG0794,Pasta - Canelloni,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",52,67
YQP1597,A3,DCVI2331,"Pasta - Bauletti, Chicken White",Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,95,79
VRF0542,C3,HLJR8077,Yams,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",11,55
OVO1196,C5,LMIJ8087,"Soda Water - Club Soda, 355 Ml",Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,57,90
KGD6648,C4,VBVO1147,Sorrel - Fresh,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,33,9
HQY7146,B7,CLJQ4857,Yoplait Drink,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",40,49
EQS5877,B1,YXPU8711,Macaroons - Homestyle Two Bit,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,36,27
FWG4020,B1,QUYD5631,Venison - Liver,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,45,100
YRS5367,A4,RLAS2583,Beans - French,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,16,40
PQA3649,B3,MBIV9557,"Pineapple - Canned, Rings","Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",77,18
SPN8220,A1,AQYB1623,Basil - Pesto Sauce,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",32,58
